,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
646,Can I talk with you in private once questions are over?,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0038461703807115555,0.9038457274436951,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.8626367449760437,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.8397430181503296,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.8931620717048645,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614
651,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.8931620717048645,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614,0.004273517057299614
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.9399035573005676,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.8931620717048645,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901
655,I’d rather not say.,0.6794868111610413,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902,0.012820526957511902
656,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0038461703807115555,0.9038457274436951,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555
657,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.8931620717048645,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901
658,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.8798072338104248,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157,0.004807712510228157
659,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.8931620717048645,0.004273518454283476,0.004273518454283476
660,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.9260350465774536,0.0029585976153612137
661,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.8397430181503296,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294
662,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.8626368045806885,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674,0.005494529847055674
663,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625
664,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.9260351657867432,0.0029585936572402716,0.0029585936572402716
